folio,ola,urbano_rural,mujer,indi,edad,d1_1,c5,d5_1,d6_1,c13,d3_1_red,d3_2_red,d4_2_red,d4_3_red,time4
910346904,3,2,Mujer,indi,65+,4,4,3,3,1,2,2,2,2,3
910346904,4,2,Mujer,no_indi,65+,5,4,4,3,5,1,1,1,1,4
910346905,1,2,Mujer,no_indi,35_44,5,1,4,1,4,2,1,1,1,1
910346905,2,2,Mujer,no_indi,35_44,4,2,3,1,5,1,1,1,1,2
910346905,3,2,Mujer,no_indi,45_54,4,1,4,1,5,2,1,1,1,3
910346905,4,2,Mujer,indi,45_54,5,4,5,1,3,2,2,1,1,4
910346906,1,2,Hombre,no_indi,45_54,4,4,4,3,5,2,1,2,1,1
910346906,2,2,Hombre,no_indi,45_54,2,4,3,4,5,1,1,1,1,2
910346906,3,2,Hombre,no_indi,45_54,5,4,3,2,3,2,2,2,2,3
910346906,4,2,Hombre,indi,45_54,4,4,3,3,3,2,2,2,2,4
910347004,1,2,Hombre,no_indi,65+,3,4,4,3,4,1,1,1,1,1
910347004,2,2,Hombre,indi,65+,4,3,4,4,4,1,1,2,2,2
910347004,3,2,Hombre,indi,65+,4,4,4,4,3,2,2,2,2,3
910347004,4,2,Hombre,indi,65+,5,4,5,5,3,2,2,2,2,4
910347006,1,2,Mujer,no_indi,55_64,4,4,4,4,5,1,1,1,1,1
910347006,2,2,Mujer,no_indi,55_64,4,4,4,1,5,1,1,1,1,2
910347006,3,2,Mujer,indi,65+,4,4,3,3,5,2,2,2,2,3
910347006,4,2,Mujer,indi,65+,4,4,4,4,5,2,2,1,1,4
910347101,1,2,Mujer,indi,45_54,4,5,4,4,5,1,1,1,1,1
910347101,2,2,Mujer,indi,55_64,4,4,3,1,5,1,1,1,1,2
910347101,3,2,Mujer,indi,55_64,5,4,3,4,5,1,1,2,2,3
910347101,4,2,Mujer,indi,55_64,5,3,5,5,4,2,2,2,2,4
910347102,1,2,Hombre,indi,35_44,4,3,4,3,5,1,1,1,1,1
910347102,2,2,Hombre,indi,45_54,4,4,4,4,5,1,1,2,1,2
910347102,3,2,Hombre,indi,45_54,4,4,3,4,4,2,2,2,1,3
910347102,4,2,Hombre,indi,45_54,5,5,5,5,4,2,2,2,2,4
910347103,1,2,Mujer,indi,45_54,5,4,3,4,5,1,1,2,1,1
910347103,2,2,Mujer,indi,45_54,5,5,4,4,5,1,1,2,1,2
910347103,3,2,Mujer,indi,45_54,5,4,3,5,5,2,2,2,2,3
910347103,4,2,Mujer,indi,45_54,4,5,3,5,5,1,1,2,2,4
910347106,1,2,Mujer,no_indi,18_24,3,4,3,1,4,1,1,1,1,1
910347106,2,2,Mujer,no_indi,25_34,3,4,4,1,5,1,1,1,1,2
910347106,3,2,Mujer,no_indi,25_34,3,4,3,1,2,2,2,2,1,3
910347106,4,2,Mujer,no_indi,25_34,4,3,5,1,3,2,2,1,1,4
910365206,1,1,Hombre,no_indi,55_64,5,3,3,4,3,1,1,1,1,1
910365206,2,1,Hombre,no_indi,55_64,3,3,3,2,3,1,1,1,1,2
910365206,3,1,Hombre,no_indi,65+,4,4,4,3,4,2,1,1,1,3
910365206,4,1,Hombre,no_indi,65+,5,4,5,2,2,2,2,1,2,4
910365207,1,1,Mujer,no_indi,45_54,4,4,4,4,4,1,1,1,1,1
910365207,2,1,Mujer,no_indi,45_54,3,4,2,1,4,1,1,1,1,2
910365207,3,1,Mujer,no_indi,45_54,3,4,4,4,2,2,2,2,2,3
910365207,4,1,Mujer,no_indi,45_54,5,4,5,1,4,2,2,2,2,4
910365212,1,1,Mujer,indi,25_34,5,4,2,4,4,1,1,1,1,1
910365212,2,1,Mujer,indi,25_34,5,4,2,1,5,2,1,1,1,2
910365212,3,1,Mujer,indi,25_34,5,3,3,3,2,2,2,2,2,3
910365212,4,1,Mujer,no_indi,25_34,4,4,3,2,5,1,1,1,1,4
910365213,1,1,Mujer,no_indi,65+,4,3,4,3,3,1,1,1,1,1
910365213,2,1,Mujer,no_indi,65+,5,3,4,4,5,2,1,1,1,2
910365213,3,1,Mujer,no_indi,65+,3,4,4,3,2,2,1,2,1,3
910365213,4,1,Mujer,no_indi,65+,5,4,5,2,3,2,2,2,2,4
910447202,1,2,Hombre,indi,65+,3,3,2,4,3,1,1,2,1,1
910447202,2,2,Hombre,indi,65+,4,3,3,4,3,2,1,2,2,2
910447202,3,2,Hombre,indi,65+,5,3,4,4,4,2,2,2,2,3
910447202,4,2,Hombre,indi,65+,4,4,1,4,4,1,1,1,1,4
910447203,1,2,Hombre,indi,45_54,2,3,5,4,1,2,1,1,1,1
910447203,2,2,Hombre,indi,45_54,3,4,4,4,4,2,1,2,1,2
910447203,3,2,Hombre,indi,55_64,4,4,4,4,4,2,2,1,1,3
910447203,4,2,Hombre,indi,55_64,5,4,5,1,2,2,2,1,1,4
910471601,1,2,Mujer,no_indi,45_54,5,4,4,2,3,2,1,2,1,1
910471601,2,2,Mujer,indi,45_54,5,3,2,4,3,2,1,2,2,2
910471601,3,1,Mujer,no_indi,45_54,5,3,1,4,3,1,1,2,2,3
910471601,4,1,Mujer,no_indi,55_64,5,4,1,4,3,1,1,2,2,4
910547501,1,2,Mujer,indi,45_54,3,4,4,4,1,2,2,2,2,1
910547501,2,2,Mujer,indi,45_54,2,3,4,4,1,1,1,1,1,2
910547501,3,2,Mujer,indi,55_64,3,4,4,4,3,2,2,2,2,3
910547501,4,2,Mujer,indi,55_64,5,3,5,5,3,2,2,1,1,4
910547506,1,2,Mujer,indi,45_54,5,4,4,4,3,2,1,2,1,1
910547506,2,2,Mujer,indi,45_54,5,5,4,2,5,2,1,1,1,2
910547506,3,2,Mujer,indi,55_64,2,5,4,2,4,2,1,2,1,3
910547506,4,2,Mujer,indi,55_64,5,3,5,5,4,2,2,2,2,4
910547701,1,2,Hombre,no_indi,55_64,4,2,4,1,2,2,2,1,1,1
910547701,2,2,Hombre,no_indi,55_64,4,2,3,2,4,2,2,1,1,2
910547701,3,2,Hombre,no_indi,55_64,4,3,4,2,3,1,2,1,1,3
910547701,4,2,Hombre,no_indi,65+,5,3,3,2,4,2,1,1,1,4
910547702,1,2,Mujer,indi,35_44,4,5,4,2,3,2,1,1,1,1
910547702,2,2,Mujer,indi,35_44,2,2,2,3,2,2,1,1,1,2
910547702,3,2,Mujer,indi,45_54,5,4,2,2,4,2,2,2,2,3
910547702,4,2,Mujer,indi,45_54,5,3,5,4,4,2,2,2,2,4
910547703,1,2,Mujer,indi,25_34,4,3,1,1,4,2,2,1,1,1
910547703,2,2,Mujer,indi,25_34,4,4,2,4,5,1,2,2,2,2
910547703,3,2,Mujer,indi,25_34,4,3,2,3,2,2,2,1,1,3
910547703,4,2,Mujer,indi,25_34,5,3,5,5,2,2,2,1,1,4
910547705,1,2,Mujer,no_indi,35_44,4,4,2,2,3,2,1,1,1,1
910547705,2,2,Mujer,no_indi,45_54,4,3,2,2,5,2,2,1,1,2
910547705,3,2,Mujer,no_indi,45_54,4,3,2,3,4,2,1,1,1,3
910547705,4,2,Mujer,no_indi,45_54,5,2,5,5,3,2,2,2,2,4
910547802,1,2,Mujer,indi,18_24,2,4,2,2,3,1,1,1,1,1
910547802,2,2,Mujer,indi,18_24,4,4,4,4,3,1,1,1,1,2
910547802,3,2,Mujer,indi,25_34,4,4,3,5,5,1,1,1,1,3
910547802,4,2,Mujer,indi,25_34,5,3,5,5,2,2,2,1,1,4
910547901,1,2,Mujer,indi,45_54,5,3,4,5,3,1,1,1,1,1
910547901,2,2,Mujer,indi,45_54,2,4,4,4,5,2,1,1,1,2
910547901,3,2,Mujer,indi,45_54,4,4,2,4,3,1,2,2,1,3
910547901,4,2,Mujer,indi,45_54,5,5,5,5,4,2,2,2,2,4
910547904,1,2,Mujer,no_indi,65+,3,4,4,4,3,2,1,2,1,1
910547904,2,2,Mujer,no_indi,65+,4,3,4,4,2,1,1,1,1,2
910547904,3,2,Mujer,indi,65+,4,3,3,4,3,1,1,1,1,3
910547904,4,2,Mujer,indi,65+,4,3,3,3,4,2,2,1,1,4
910548001,1,2,Mujer,indi,55_64,3,3,2,4,1,1,1,1,1,1
910548001,2,2,Mujer,indi,55_64,4,3,2,2,5,1,1,1,1,2
910548001,3,2,Mujer,indi,65+,5,4,2,5,3,1,1,1,1,3
910548001,4,2,Mujer,indi,65+,4,4,2,4,3,1,1,1,1,4
910548002,1,2,Hombre,indi,55_64,2,4,3,3,5,2,1,2,1,1
910548002,2,2,Hombre,indi,65+,4,3,4,3,2,1,1,1,1,2
910548002,3,2,Hombre,indi,65+,5,4,4,3,3,2,2,2,2,3
910548002,4,2,Hombre,indi,65+,5,4,5,5,4,2,2,2,2,4
910548105,1,2,Hombre,no_indi,55_64,4,4,4,4,3,2,1,1,1,1
910548105,2,2,Hombre,no_indi,55_64,4,4,2,2,2,1,1,1,1,2
910548105,3,2,Hombre,no_indi,55_64,4,2,4,3,4,2,2,1,1,3
910548105,4,2,Hombre,no_indi,65+,5,4,5,5,2,2,2,2,2,4
910548202,1,2,Mujer,indi,35_44,4,4,2,4,5,1,1,2,1,1
910548202,2,2,Mujer,indi,35_44,5,3,2,4,3,1,2,1,1,2
910548202,3,2,Mujer,indi,35_44,5,3,2,4,5,2,1,2,2,3
910548202,4,2,Mujer,indi,35_44,5,3,3,4,4,2,1,1,1,4
910573704,1,1,Mujer,no_indi,18_24,1,1,4,2,1,1,1,1,1,1
910573704,2,1,Mujer,no_indi,25_34,4,4,4,2,4,1,1,1,1,2
910573704,3,1,Mujer,no_indi,25_34,4,2,4,2,3,1,1,1,1,3
910573704,4,1,Mujer,indi,25_34,5,4,4,5,3,2,2,2,2,4
910573706,1,1,Mujer,no_indi,55_64,3,4,2,2,4,1,1,1,1,1
910573706,2,1,Mujer,no_indi,65+,4,4,2,4,4,2,1,1,1,2
910573706,3,1,Mujer,no_indi,65+,3,3,3,1,2,2,2,2,1,3
910573706,4,1,Mujer,no_indi,65+,5,4,4,1,3,2,2,1,1,4
910573802,1,1,Mujer,indi,55_64,4,4,2,5,2,1,1,1,1,1
910573802,2,1,Mujer,indi,55_64,4,3,2,4,4,1,1,2,1,2
910573802,3,1,Mujer,indi,65+,5,4,2,4,3,1,1,1,1,3
910573802,4,1,Mujer,indi,65+,5,5,4,4,2,2,1,2,2,4
910573803,1,1,Mujer,indi,25_34,3,4,2,4,1,1,1,1,1,1
910573803,2,1,Mujer,indi,25_34,4,4,4,4,5,1,1,1,1,2
910573803,3,1,Mujer,indi,25_34,2,3,2,4,3,1,1,1,2,3
910573803,4,1,Mujer,indi,35_44,4,3,3,5,4,1,1,2,2,4
910573806,1,1,Hombre,no_indi,65+,4,4,3,1,3,2,1,2,1,1
910573806,2,1,Hombre,no_indi,65+,3,4,3,2,3,1,1,1,1,2
910573806,3,1,Hombre,no_indi,65+,3,4,4,4,4,2,1,2,1,3
910573806,4,1,Hombre,no_indi,65+,5,4,5,1,3,1,1,1,1,4
910614307,1,1,Mujer,no_indi,65+,4,4,3,4,4,1,1,1,1,1
910614307,2,1,Mujer,no_indi,65+,4,4,2,2,1,1,1,1,1,2
910614307,3,1,Mujer,no_indi,65+,5,2,3,2,3,2,2,2,2,3
910614307,4,1,Mujer,no_indi,65+,4,3,4,2,2,1,1,1,1,4
910648302,1,2,Mujer,indi,65+,5,4,4,1,5,2,1,1,1,1
910648302,2,2,Mujer,indi,65+,4,5,4,3,5,2,1,1,1,2
910648302,3,2,Mujer,indi,65+,5,4,4,5,5,2,2,1,1,3
910648302,4,2,Mujer,indi,65+,5,4,4,3,5,1,1,1,1,4
910648303,1,2,Hombre,no_indi,65+,5,5,2,4,5,1,1,1,1,1
910648303,2,2,Hombre,indi,65+,4,4,2,1,5,2,1,1,1,2
910648303,3,2,Hombre,indi,65+,5,4,2,5,4,1,1,2,1,3
910648303,4,2,Hombre,indi,65+,5,4,5,5,3,2,2,2,2,4
910648401,1,2,Mujer,indi,25_34,4,2,4,1,1,2,1,1,1,1
910648401,2,2,Mujer,indi,25_34,5,3,3,4,5,2,1,1,1,2
910648401,3,2,Mujer,indi,25_34,5,3,4,3,5,2,2,2,2,3
910648401,4,2,Mujer,indi,25_34,5,4,5,4,1,2,2,2,2,4
910648402,1,2,Mujer,indi,55_64,4,5,4,1,5,2,1,1,1,1
910648402,2,2,Mujer,indi,55_64,4,5,4,4,5,2,1,1,1,2
910648402,3,2,Mujer,indi,65+,2,2,5,4,3,2,1,1,1,3
910648402,4,2,Mujer,indi,65+,5,4,5,5,2,2,2,2,2,4
910648403,1,2,Mujer,no_indi,45_54,4,5,4,2,5,2,2,2,1,1
910648403,2,2,Mujer,indi,55_64,4,5,5,4,5,2,1,1,1,2
910648403,3,2,Mujer,indi,55_64,2,4,4,3,3,2,2,2,1,3
910648403,4,2,Mujer,indi,55_64,4,4,3,4,3,2,2,2,2,4
910649002,1,2,Hombre,indi,18_24,4,3,4,5,5,2,1,2,1,1
910649002,2,2,Hombre,indi,18_24,4,4,3,4,4,1,1,1,1,2
910649002,3,2,Hombre,indi,25_34,5,5,3,5,4,2,2,2,2,3
910649002,4,2,Hombre,indi,25_34,5,3,5,5,2,2,2,2,2,4
910649902,1,2,Mujer,no_indi,55_64,5,2,4,1,3,1,1,1,1,1
910649902,2,2,Mujer,indi,55_64,1,3,3,3,4,1,1,1,1,2
910649902,3,2,Mujer,indi,55_64,5,5,4,1,5,2,1,1,2,3
910649902,4,2,Mujer,indi,55_64,5,4,3,4,5,1,1,1,1,4
910671701,1,2,Mujer,no_indi,45_54,5,2,2,1,3,2,1,1,1,1
910671701,2,2,Mujer,no_indi,55_64,3,3,3,1,3,2,1,1,1,2
910671701,3,1,Mujer,no_indi,55_64,5,5,3,2,3,2,1,2,1,3
910671701,4,1,Mujer,indi,55_64,5,4,5,5,1,2,2,2,2,4
910671704,1,2,Mujer,indi,45_54,5,4,4,1,5,2,1,1,1,1
910671704,2,2,Mujer,indi,45_54,3,2,4,1,3,2,1,1,1,2
910671704,3,1,Mujer,indi,45_54,5,3,4,5,4,2,2,2,1,3
910671704,4,1,Mujer,indi,55_64,5,4,3,5,4,2,2,2,2,4
910671707,1,2,Mujer,indi,45_54,5,5,2,1,5,2,1,1,1,1
910671707,2,2,Mujer,indi,45_54,5,3,5,2,5,2,1,1,1,2
910671707,3,1,Mujer,indi,45_54,3,2,4,2,5,2,1,1,1,3
910671707,4,1,Mujer,indi,45_54,5,4,4,3,5,1,1,1,1,4
910714408,1,1,Mujer,no_indi,18_24,5,4,3,3,3,1,1,1,1,1
910714408,2,1,Mujer,no_indi,18_24,5,4,5,5,3,1,1,1,1,2
910714408,3,1,Mujer,no_indi,25_34,4,3,4,2,3,2,2,2,2,3
910714408,4,1,Mujer,no_indi,25_34,4,3,4,2,3,2,1,1,1,4
910714411,1,1,Mujer,indi,65+,5,4,3,4,3,1,1,1,1,1
910714411,2,1,Mujer,indi,65+,5,4,3,5,3,1,1,1,1,2
910714411,3,1,Mujer,indi,65+,4,4,1,4,2,2,1,2,2,3
910714411,4,1,Mujer,indi,65+,5,4,5,5,1,2,2,1,1,4
910714412,1,1,Mujer,indi,55_64,4,5,3,4,3,1,1,1,1,1
910714412,2,1,Mujer,indi,55_64,5,4,3,5,3,1,1,1,1,2
910714412,3,1,Mujer,indi,65+,4,4,2,3,2,1,1,1,1,3
910714412,4,1,Mujer,indi,65+,4,3,4,4,3,1,1,1,1,4
910749105,1,2,Hombre,indi,45_54,3,4,3,4,4,2,1,1,1,1
910749105,2,2,Hombre,indi,45_54,3,5,4,1,5,2,1,1,1,2
910749105,3,2,Hombre,indi,55_64,2,4,2,4,3,2,2,2,1,3
910749105,4,2,Hombre,indi,55_64,5,4,4,5,3,2,2,2,1,4
910749205,1,2,Mujer,indi,55_64,3,4,4,3,4,2,2,1,1,1
910749205,2,2,Mujer,indi,55_64,5,3,4,4,5,2,1,1,1,2
910749205,3,2,Mujer,indi,65+,5,2,3,4,5,2,1,1,1,3
910749205,4,2,Mujer,indi,65+,4,4,5,5,3,2,2,2,2,4
910749206,1,2,Mujer,indi,65+,4,5,4,4,4,1,1,1,1,1
910749206,2,2,Mujer,indi,65+,5,5,4,4,5,2,2,1,1,2
910749206,3,2,Mujer,indi,65+,5,4,2,2,5,1,1,1,1,3
910749206,4,2,Mujer,indi,65+,5,2,4,4,1,2,2,2,2,4
910814502,1,1,Hombre,indi,65+,1,3,3,4,3,2,2,2,2,1
910814502,2,1,Hombre,indi,65+,5,3,2,2,1,2,2,2,2,2
910814502,3,1,Hombre,indi,65+,4,2,2,4,2,2,2,1,1,3
910814502,4,1,Hombre,indi,65+,3,4,5,5,2,2,2,2,2,4
910814503,1,1,Mujer,indi,35_44,5,4,3,4,1,2,1,1,1,1
910814503,2,1,Mujer,indi,35_44,5,4,3,4,5,1,1,1,1,2
910814503,3,1,Mujer,indi,45_54,4,3,4,4,3,2,2,2,2,3
910814503,4,1,Mujer,indi,45_54,5,4,4,2,2,2,2,2,2,4
910814504,1,1,Mujer,no_indi,45_54,4,2,2,2,2,1,1,1,1,1
910814504,2,1,Mujer,no_indi,45_54,5,5,4,1,5,2,2,1,1,2
910814504,3,1,Mujer,no_indi,45_54,4,3,4,4,3,2,2,2,2,3
910814504,4,1,Mujer,no_indi,55_64,5,3,5,5,1,2,2,1,1,4
910814506,1,1,Hombre,no_indi,25_34,4,3,2,2,1,2,2,1,1,1
910814506,2,1,Hombre,no_indi,25_34,3,4,3,1,2,2,2,1,1,2
910814506,3,1,Hombre,no_indi,25_34,5,2,3,2,2,2,2,1,1,3
910814506,4,1,Hombre,no_indi,25_34,5,4,5,5,3,2,2,2,2,4
910849301,1,2,Mujer,indi,25_34,2,5,3,4,5,2,1,1,1,1
910849301,2,2,Mujer,indi,25_34,4,5,4,3,5,2,1,1,1,2
910849301,3,2,Mujer,indi,25_34,2,4,4,4,4,2,2,2,1,3
910849301,4,2,Mujer,indi,35_44,5,3,5,5,2,2,2,2,2,4
910849302,1,2,Mujer,indi,18_24,5,5,3,5,5,2,2,2,1,1
910849302,2,2,Mujer,indi,25_34,5,3,2,5,4,2,1,2,2,2
910849302,3,2,Mujer,indi,25_34,5,5,3,5,5,2,2,2,2,3
910849302,4,2,Mujer,indi,25_34,5,4,5,4,3,2,2,1,1,4
910849505,1,2,Mujer,indi,35_44,3,3,4,2,4,2,2,1,1,1
910849505,2,2,Mujer,indi,35_44,3,4,3,1,3,2,2,1,1,2
910849505,3,2,Mujer,indi,45_54,4,3,3,4,4,2,2,2,2,3
910849505,4,2,Mujer,indi,45_54,4,3,5,5,3,2,2,2,2,4
910914601,1,1,Mujer,indi,35_44,4,4,2,3,1,2,1,1,1,1
910914601,2,1,Mujer,no_indi,45_54,4,3,4,2,3,2,1,1,1,2
910914601,3,1,Mujer,no_indi,45_54,5,3,2,2,2,2,1,1,1,3
910914601,4,1,Mujer,indi,45_54,5,4,2,4,3,1,1,1,1,4
910914604,1,1,Mujer,no_indi,55_64,3,4,2,2,3,2,1,1,1,1
910914604,2,1,Mujer,no_indi,55_64,5,2,2,2,1,1,1,1,1,2
910914604,3,1,Mujer,no_indi,55_64,5,3,2,4,4,2,2,2,2,3
910914604,4,1,Mujer,no_indi,55_64,5,3,5,1,4,2,2,2,2,4
910949604,1,2,Hombre,no_indi,65+,4,4,4,1,4,2,1,1,1,1
910949604,2,2,Hombre,no_indi,65+,2,3,4,1,5,2,1,1,1,2
910949604,3,2,Hombre,no_indi,65+,5,4,4,4,2,1,1,1,1,3
910949604,4,2,Hombre,no_indi,65+,4,4,3,4,5,2,1,1,1,4
911052502,1,2,Mujer,indi,65+,4,3,2,4,5,1,1,2,2,1
911052502,2,2,Mujer,indi,65+,4,2,2,4,2,1,1,2,1,2
911052502,3,2,Mujer,indi,65+,4,4,2,5,5,1,2,2,1,3
911052502,4,2,Mujer,indi,65+,3,5,4,5,5,1,1,1,1,4
911052701,1,2,Hombre,indi,55_64,3,4,2,1,5,1,1,1,1,1
911052701,2,2,Hombre,indi,55_64,2,4,2,4,5,1,1,1,1,2
911052701,3,2,Hombre,indi,65+,4,4,4,5,5,2,2,2,2,3
911052701,4,2,Hombre,indi,65+,5,4,5,5,3,2,2,2,2,4
911052703,1,2,Mujer,indi,45_54,2,4,3,1,5,1,1,2,1,1
911052703,2,2,Mujer,indi,45_54,4,4,2,1,5,1,1,1,1,2
911052703,3,2,Mujer,indi,45_54,4,5,4,5,5,1,1,2,2,3
911052703,4,2,Mujer,indi,45_54,3,4,5,3,3,2,2,2,2,4
911052705,1,2,Hombre,no_indi,65+,3,4,2,3,5,2,1,1,1,1
911052705,2,2,Hombre,no_indi,65+,2,5,2,4,5,1,1,2,1,2
911052705,3,2,Hombre,indi,65+,4,4,2,3,2,1,2,1,2,3
911052705,4,2,Hombre,indi,65+,5,3,5,5,2,2,2,1,1,4
911149702,1,2,Mujer,indi,25_34,2,5,3,4,5,2,1,2,1,1
911149702,2,2,Mujer,indi,35_44,2,4,2,3,4,1,1,1,1,2
911149702,3,2,Mujer,indi,35_44,4,4,3,3,4,1,1,1,1,3
911149702,4,2,Mujer,indi,35_44,5,3,3,4,3,2,2,2,2,4
911149704,1,2,Mujer,indi,55_64,3,3,4,2,4,2,2,1,1,1
911149704,2,2,Mujer,indi,55_64,3,5,4,4,5,2,1,1,1,2
911149704,3,2,Mujer,indi,65+,3,4,3,3,4,1,1,2,1,3
911149704,4,2,Mujer,indi,65+,5,4,4,5,2,2,2,2,2,4
911149804,1,2,Mujer,indi,45_54,3,4,4,2,3,2,1,1,1,1
911149804,2,2,Mujer,indi,45_54,2,5,4,2,4,1,1,1,1,2
911149804,3,2,Mujer,indi,45_54,4,3,3,4,4,2,1,1,1,3
911149804,4,2,Mujer,indi,45_54,5,4,5,5,2,2,2,2,2,4
911171906,1,2,Mujer,no_indi,45_54,5,5,3,2,5,2,1,1,1,1
911171906,2,2,Mujer,indi,45_54,5,4,3,2,4,2,1,1,1,2
911171906,3,1,Mujer,no_indi,55_64,4,4,4,3,4,2,1,2,2,3
911171906,4,1,Mujer,no_indi,55_64,5,3,3,3,3,1,1,1,1,4
911214706,1,1,Hombre,no_indi,25_34,4,3,4,1,2,1,2,2,1,1
911214706,2,1,Hombre,indi,25_34,5,3,2,2,2,2,2,1,1,2
911214706,3,1,Hombre,indi,25_34,5,2,2,2,5,1,1,2,2,3
911214706,4,1,Hombre,indi,25_34,5,2,2,2,5,1,1,2,2,4
911214707,1,1,Mujer,no_indi,25_34,4,3,4,4,3,1,1,1,1,1
911214707,2,1,Mujer,no_indi,35_44,3,4,2,4,5,1,1,2,2,2
911214707,3,1,Mujer,no_indi,35_44,4,4,3,2,2,1,1,1,1,3
911214707,4,1,Mujer,no_indi,35_44,5,4,3,1,1,2,2,1,1,4
911214709,1,1,Mujer,no_indi,55_64,5,3,4,4,3,1,1,1,1,1
911214709,2,1,Mujer,no_indi,55_64,5,2,4,3,3,2,1,1,1,2
911214709,3,1,Mujer,no_indi,55_64,5,2,2,4,3,1,1,2,1,3
911214709,4,1,Mujer,no_indi,65+,4,4,3,4,4,2,1,2,1,4
911214801,1,1,Mujer,indi,45_54,4,3,3,2,3,2,2,1,1,1
911214801,2,1,Mujer,indi,45_54,5,3,2,1,3,2,2,1,1,2
911214801,3,1,Mujer,indi,45_54,4,2,4,2,3,2,1,1,1,3
911214801,4,1,Mujer,indi,55_64,5,5,5,5,4,2,2,2,2,4
911250303,1,2,Mujer,indi,25_34,3,5,3,4,2,1,1,1,1,1
911250303,2,2,Mujer,indi,25_34,4,2,3,1,5,1,1,1,1,2
911250303,3,2,Mujer,indi,35_44,4,3,2,4,2,1,1,1,1,3
911250303,4,2,Mujer,indi,35_44,4,4,3,4,5,1,1,1,1,4
911250307,1,2,Mujer,indi,18_24,5,4,2,2,5,2,1,1,1,1
911250307,2,2,Mujer,indi,18_24,5,2,4,4,4,2,1,1,1,2
911250307,3,2,Mujer,indi,25_34,5,5,2,4,5,2,2,1,2,3
911250307,4,2,Mujer,indi,25_34,5,5,5,5,4,2,2,2,2,4
911250505,1,2,Mujer,no_indi,55_64,4,4,4,2,3,2,1,1,1,1
911250505,2,2,Mujer,no_indi,55_64,4,4,4,3,4,2,1,1,1,2
911250505,3,2,Mujer,no_indi,65+,5,5,3,4,3,2,2,1,1,3
911250505,4,2,Mujer,no_indi,65+,5,3,4,5,2,2,2,2,2,4
911250601,1,2,Mujer,no_indi,35_44,5,3,4,1,2,1,1,1,1,1
911250601,2,2,Mujer,no_indi,45_54,4,4,4,4,5,2,1,2,1,2
911250601,3,2,Mujer,indi,45_54,4,4,2,4,4,1,1,2,2,3
911250601,4,2,Mujer,no_indi,45_54,4,4,3,3,2,2,2,1,1,4
911250602,1,2,Mujer,no_indi,45_54,5,2,3,1,3,1,1,1,1,1
911250602,2,2,Mujer,indi,45_54,4,4,3,4,1,1,1,1,1,2
911250602,3,2,Mujer,indi,45_54,5,1,2,4,4,2,2,2,2,3
911250602,4,2,Mujer,indi,45_54,5,5,5,5,4,2,2,2,2,4
911250603,1,2,Mujer,indi,25_34,4,5,3,3,5,2,1,1,1,1
911250603,2,2,Mujer,indi,35_44,4,4,3,4,5,2,1,1,1,2
911250603,3,2,Mujer,indi,35_44,5,4,4,4,5,2,1,2,1,3
911250603,4,2,Mujer,indi,35_44,5,5,5,5,2,2,2,2,2,4
911250604,1,2,Mujer,indi,55_64,4,5,4,4,5,2,1,1,1,1
911250604,2,2,Mujer,indi,55_64,2,4,4,3,5,1,1,1,1,2
911250604,3,2,Mujer,indi,65+,5,5,1,4,2,1,1,1,1,3
911250604,4,2,Mujer,indi,65+,5,4,2,4,5,1,1,1,1,4
911250701,1,2,Hombre,indi,35_44,5,4,2,2,5,1,1,1,1,1
911250701,2,2,Hombre,indi,35_44,2,4,4,4,5,2,1,1,1,2
911250701,3,2,Hombre,indi,35_44,3,4,4,4,5,2,1,2,2,3
911250701,4,2,Hombre,indi,45_54,4,4,3,4,1,2,2,2,2,4
911250805,1,2,Mujer,no_indi,45_54,3,2,3,1,3,2,2,1,1,1
911250805,2,2,Mujer,indi,55_64,3,4,4,4,5,1,1,1,1,2
911250805,3,2,Mujer,indi,55_64,3,3,5,2,4,2,2,2,1,3
911250805,4,2,Mujer,indi,55_64,1,4,5,1,1,2,2,1,1,4
911250904,1,2,Mujer,no_indi,55_64,3,5,4,4,5,1,1,1,1,1
911250904,2,2,Mujer,indi,55_64,3,4,3,4,4,1,2,1,1,2
911250904,3,2,Mujer,no_indi,55_64,5,2,3,4,3,2,2,2,2,3
911250904,4,2,Mujer,no_indi,55_64,5,3,5,5,3,2,2,2,2,4
911250905,1,2,Mujer,indi,35_44,3,4,4,4,4,2,1,1,1,1
911250905,2,2,Mujer,indi,35_44,5,5,3,5,4,1,1,1,1,2
911250905,3,2,Mujer,indi,35_44,1,3,2,4,5,2,2,2,1,3
911250905,4,2,Mujer,indi,45_54,4,3,2,5,5,2,1,1,1,4
911250906,1,2,Mujer,no_indi,55_64,4,4,3,4,4,2,1,1,1,1
911250906,2,2,Mujer,indi,55_64,2,4,3,4,3,1,1,1,1,2
911250906,3,2,Mujer,indi,65+,5,5,4,4,4,2,1,2,2,3
911250906,4,2,Mujer,indi,65+,4,4,3,3,4,2,2,1,1,4
911272004,1,2,Mujer,indi,25_34,2,3,3,2,4,2,2,1,1,1
911272004,2,2,Mujer,indi,25_34,4,4,3,4,5,2,2,2,2,2
911272004,3,1,Mujer,indi,25_34,5,3,3,3,5,2,2,1,2,3
911272004,4,1,Mujer,indi,25_34,3,3,5,5,1,2,2,2,2,4
911314908,1,1,Hombre,indi,35_44,5,5,2,4,4,1,1,1,1,1
911314908,2,1,Hombre,indi,35_44,4,5,2,4,5,1,1,1,1,2
